a,negskew,duvol,Date,year,month,country,GDP,corruption,governmentEffectiveness,politicalStability,regulatoryQuality,ruleOfLaw,voiceAccountability,geopoliticalRisk,gdpPerCapita,gdpGrowth,negskew_annual,duvol_annual
12/1/2014,-0.712266174,-0.272987417,12/1/2014,2014,179,Italy,34043.56211,-0.03,0.374144018,0.458165407,0.64,0.38,0.999262631,,33666.69191,-0.004547542,0.366557705,-0.065530968
1/1/2015,1.219826638,0.551363997,1/1/2015,2015,180,Italy,34341.60581,0.02,0.447952747,0.3759197,0.73,0.28,1.034772038,,33961.43619,0.778304351,-1.60570349,-0.198510737
2/1/2015,-0.389486097,-0.050322281,2/1/2015,2015,181,Italy,34341.60581,0.02,0.447952747,0.3759197,0.73,0.28,1.034772038,,33961.43619,0.778304351,-1.60570349,-0.198510737
3/1/2015,-0.322991149,-0.011480772,3/1/2015,2015,182,Italy,34341.60581,0.02,0.447952747,0.3759197,0.73,0.28,1.034772038,,33961.43619,0.778304351,-1.60570349,-0.198510737
4/1/2015,-0.939810242,-0.319536896,4/1/2015,2015,183,Italy,34341.60581,0.02,0.447952747,0.3759197,0.73,0.28,1.034772038,,33961.43619,0.778304351,-1.60570349,-0.198510737
5/1/2015,0.437377065,0.049337458,5/1/2015,2015,184,Italy,34341.60581,0.02,0.447952747,0.3759197,0.73,0.28,1.034772038,,33961.43619,0.778304351,-1.60570349,-0.198510737
6/1/2015,-0.17719218,-0.043819208,6/1/2015,2015,185,Italy,34341.60581,0.02,0.447952747,0.3759197,0.73,0.28,1.034772038,,33961.43619,0.778304351,-1.60570349,-0.198510737
7/1/2015,-0.48166545,-0.011499191,7/1/2015,2015,186,Italy,34341.60581,0.02,0.447952747,0.3759197,0.73,0.28,1.034772038,,33961.43619,0.778304351,-1.60570349,-0.198510737
8/1/2015,-1.592721426,-0.228896826,8/1/2015,2015,187,Italy,34341.60581,0.02,0.447952747,0.3759197,0.73,0.28,1.034772038,,33961.43619,0.778304351,-1.60570349,-0.198510737
9/1/2015,-0.658963888,-0.292660173,9/1/2015,2015,188,Italy,34341.60581,0.02,0.447952747,0.3759197,0.73,0.28,1.034772038,,33961.43619,0.778304351,-1.60570349,-0.198510737
10/1/2015,1.723089002,0.453829592,10/1/2015,2015,189,Italy,34341.60581,0.02,0.447952747,0.3759197,0.73,0.28,1.034772038,,33961.43619,0.778304351,-1.60570349,-0.198510737
11/1/2015,0.704500316,0.240185358,11/1/2015,2015,190,Italy,34341.60581,0.02,0.447952747,0.3759197,0.73,0.28,1.034772038,,33961.43619,0.778304351,-1.60570349,-0.198510737
12/1/2015,0.31032926,0.073734872,12/1/2015,2015,191,Italy,34341.60581,0.02,0.447952747,0.3759197,0.73,0.28,1.034772038,,33961.43619,0.778304351,-1.60570349,-0.198510737
1/1/2016,0.359245556,0.176571641,1/1/2016,2016,192,Italy,34840.20313,0.08,0.534770429,0.369415313,0.71,0.33,1.033993244,,34454.51392,1.279671128,0.233043753,0.058116684
2/1/2016,-0.168084425,0.012837592,2/1/2016,2016,193,Italy,34840.20313,0.08,0.534770429,0.369415313,0.71,0.33,1.033993244,,34454.51392,1.279671128,0.233043753,0.058116684
3/1/2016,-1.235446746,-0.530392719,3/1/2016,2016,194,Italy,34840.20313,0.08,0.534770429,0.369415313,0.71,0.33,1.033993244,,34454.51392,1.279671128,0.233043753,0.058116684
4/1/2016,-0.315995239,0.046634336,4/1/2016,2016,195,Italy,34840.20313,0.08,0.534770429,0.369415313,0.71,0.33,1.033993244,,34454.51392,1.279671128,0.233043753,0.058116684
5/1/2016,0.470298416,0.190750541,5/1/2016,2016,196,Italy,34840.20313,0.08,0.534770429,0.369415313,0.71,0.33,1.033993244,,34454.51392,1.279671128,0.233043753,0.058116684
6/1/2016,2.548315249,0.352503088,6/1/2016,2016,197,Italy,34840.20313,0.08,0.534770429,0.369415313,0.71,0.33,1.033993244,,34454.51392,1.279671128,0.233043753,0.058116684
7/1/2016,-0.370289286,-0.307561003,7/1/2016,2016,198,Italy,34840.20313,0.08,0.534770429,0.369415313,0.71,0.33,1.033993244,,34454.51392,1.279671128,0.233043753,0.058116684
8/1/2016,0.550872402,0.426526824,8/1/2016,2016,199,Italy,34840.20313,0.08,0.534770429,0.369415313,0.71,0.33,1.033993244,,34454.51392,1.279671128,0.233043753,0.058116684
9/1/2016,0.980285119,0.273339134,9/1/2016,2016,200,Italy,34840.20313,0.08,0.534770429,0.369415313,0.71,0.33,1.033993244,,34454.51392,1.279671128,0.233043753,0.058116684
10/1/2016,-1.106910344,-0.507055117,10/1/2016,2016,201,Italy,34840.20313,0.08,0.534770429,0.369415313,0.71,0.33,1.033993244,,34454.51392,1.279671128,0.233043753,0.058116684
11/1/2016,-0.03988494,-0.070543064,11/1/2016,2016,202,Italy,34840.20313,0.08,0.534770429,0.369415313,0.71,0.33,1.033993244,,34454.51392,1.279671128,0.233043753,0.058116684
12/1/2016,-1.981554172,-0.267957393,12/1/2016,2016,203,Italy,34840.20313,0.08,0.534770429,0.369415313,0.71,0.33,1.033993244,,34454.51392,1.279671128,0.233043753,0.058116684
1/1/2017,1.395422746,0.556773092,1/1/2017,2017,204,Italy,35491.26711,0.19,0.502127409,0.306728214,0.7,0.32,1.053588629,,35098.37047,1.716167381,-0.372531834,-0.103663078
2/1/2017,0.634903049,0.401850594,2/1/2017,2017,205,Italy,35491.26711,0.19,0.502127409,0.306728214,0.7,0.32,1.053588629,,35098.37047,1.716167381,-0.372531834,-0.103663078
3/1/2017,-1.455341298,-0.123323516,3/1/2017,2017,206,Italy,35491.26711,0.19,0.502127409,0.306728214,0.7,0.32,1.053588629,,35098.37047,1.716167381,-0.372531834,-0.103663078
4/1/2017,-3.222251625,-0.503174768,4/1/2017,2017,207,Italy,35491.26711,0.19,0.502127409,0.306728214,0.7,0.32,1.053588629,,35098.37047,1.716167381,-0.372531834,-0.103663078
5/1/2017,-0.605179088,-0.005074362,5/1/2017,2017,208,Italy,35491.26711,0.19,0.502127409,0.306728214,0.7,0.32,1.053588629,,35098.37047,1.716167381,-0.372531834,-0.103663078
6/1/2017,-0.9545099,-0.398556749,6/1/2017,2017,209,Italy,35491.26711,0.19,0.502127409,0.306728214,0.7,0.32,1.053588629,,35098.37047,1.716167381,-0.372531834,-0.103663078
7/1/2017,-1.805828208,-0.217216189,7/1/2017,2017,210,Italy,35491.26711,0.19,0.502127409,0.306728214,0.7,0.32,1.053588629,,35098.37047,1.716167381,-0.372531834,-0.103663078
8/1/2017,0.234553806,0.339895475,8/1/2017,2017,211,Italy,35491.26711,0.19,0.502127409,0.306728214,0.7,0.32,1.053588629,,35098.37047,1.716167381,-0.372531834,-0.103663078
9/1/2017,0.471206875,0.065160299,9/1/2017,2017,212,Italy,35491.26711,0.19,0.502127409,0.306728214,0.7,0.32,1.053588629,,35098.37047,1.716167381,-0.372531834,-0.103663078
10/1/2017,1.608597025,0.355199005,10/1/2017,2017,213,Italy,35491.26711,0.19,0.502127409,0.306728214,0.7,0.32,1.053588629,,35098.37047,1.716167381,-0.372531834,-0.103663078
11/1/2017,0.913436927,0.278019216,11/1/2017,2017,214,Italy,35491.26711,0.19,0.502127409,0.306728214,0.7,0.32,1.053588629,,35098.37047,1.716167381,-0.372531834,-0.103663078
12/1/2017,0.905722717,0.319668746,12/1/2017,2017,215,Italy,35491.26711,0.19,0.502127409,0.306728214,0.7,0.32,1.053588629,,35098.37047,1.716167381,-0.372531834,-0.103663078
1/1/2018,-2.196980921,-0.846146685,1/1/2018,2018,216,Italy,35828.48628,0.24,0.413883507,0.311193287,0.67,0.25,1.045517802,,35431.85655,0.774340013,0.69748787,0.357290793
2/1/2018,0.081513525,0.141077604,2/1/2018,2018,217,Italy,35828.48628,0.24,0.413883507,0.311193287,0.67,0.25,1.045517802,,35431.85655,0.774340013,0.69748787,0.357290793
3/1/2018,0.153723077,0.246168781,3/1/2018,2018,218,Italy,35828.48628,0.24,0.413883507,0.311193287,0.67,0.25,1.045517802,,35431.85655,0.774340013,0.69748787,0.357290793
4/1/2018,-1.14177114,-0.192397084,4/1/2018,2018,219,Italy,35828.48628,0.24,0.413883507,0.311193287,0.67,0.25,1.045517802,,35431.85655,0.774340013,0.69748787,0.357290793
5/1/2018,1.601062283,0.689531663,5/1/2018,2018,220,Italy,35828.48628,0.24,0.413883507,0.311193287,0.67,0.25,1.045517802,,35431.85655,0.774340013,0.69748787,0.357290793
6/1/2018,-0.943639797,-0.104561922,6/1/2018,2018,221,Italy,35828.48628,0.24,0.413883507,0.311193287,0.67,0.25,1.045517802,,35431.85655,0.774340013,0.69748787,0.357290793
7/1/2018,-0.001653035,-0.099402244,7/1/2018,2018,222,Italy,35828.48628,0.24,0.413883507,0.311193287,0.67,0.25,1.045517802,,35431.85655,0.774340013,0.69748787,0.357290793
8/1/2018,1.421901004,0.417650335,8/1/2018,2018,223,Italy,35828.48628,0.24,0.413883507,0.311193287,0.67,0.25,1.045517802,,35431.85655,0.774340013,0.69748787,0.357290793
9/1/2018,1.455364712,0.287678867,9/1/2018,2018,224,Italy,35828.48628,0.24,0.413883507,0.311193287,0.67,0.25,1.045517802,,35431.85655,0.774340013,0.69748787,0.357290793
10/1/2018,0.349325971,0.154661323,10/1/2018,2018,225,Italy,35828.48628,0.24,0.413883507,0.311193287,0.67,0.25,1.045517802,,35431.85655,0.774340013,0.69748787,0.357290793
11/1/2018,0.462342546,0.231190703,11/1/2018,2018,226,Italy,35828.48628,0.24,0.413883507,0.311193287,0.67,0.25,1.045517802,,35431.85655,0.774340013,0.69748787,0.357290793
12/1/2018,0.487539235,0.317063738,12/1/2018,2018,227,Italy,35828.48628,0.24,0.413883507,0.311193287,0.67,0.25,1.045517802,,35431.85655,0.774340013,0.69748787,0.357290793
1/1/2019,-0.800862159,-0.17110183,1/1/2019,2019,228,Italy,,,,,,,,,,,1.281208376,0.328870606
2/1/2019,0.814971455,0.377514898,2/1/2019,2019,229,Italy,,,,,,,,,,,1.281208376,0.328870606
3/1/2019,-0.624979505,-0.108130274,3/1/2019,2019,230,Italy,,,,,,,,,,,1.281208376,0.328870606
4/1/2019,0.681403358,0.244372478,4/1/2019,2019,231,Italy,,,,,,,,,,,1.281208376,0.328870606
5/1/2019,-0.242503911,-0.168515137,5/1/2019,2019,232,Italy,,,,,,,,,,,1.281208376,0.328870606
6/1/2019,-0.241685937,0.063495885,6/1/2019,2019,233,Italy,,,,,,,,,,,1.281208376,0.328870606
7/1/2019,0.650244072,0.112955617,7/1/2019,2019,234,Italy,,,,,,,,,,,1.281208376,0.328870606
8/1/2019,-0.527974666,-0.228011699,8/1/2019,2019,235,Italy,,,,,,,,,,,1.281208376,0.328870606
9/1/2019,0.471858339,0.229056095,9/1/2019,2019,236,Italy,,,,,,,,,,,1.281208376,0.328870606
10/1/2019,-0.900868746,-0.127997363,10/1/2019,2019,237,Italy,,,,,,,,,,,1.281208376,0.328870606
11/1/2019,-0.472540654,-0.370185783,11/1/2019,2019,238,Italy,,,,,,,,,,,1.281208376,0.328870606
1/1/2000,-0.204865352,0.024101754,1/1/2000,2000,0,France,34705.14105,1.37,1.7117697,0.787016034,0.96,1.46,1.182986617,,38309.44274,3.923669204,-0.685881704,-0.087271396
2/1/2000,-0.897732229,-0.221880509,2/1/2000,2000,1,France,34705.14105,1.37,1.7117697,0.787016034,0.96,1.46,1.182986617,,38309.44274,3.923669204,-0.685881704,-0.087271396
3/1/2000,0.853916384,0.290533171,3/1/2000,2000,2,France,34705.14105,1.37,1.7117697,0.787016034,0.96,1.46,1.182986617,,38309.44274,3.923669204,-0.685881704,-0.087271396
4/1/2000,0.055504299,0.039749148,4/1/2000,2000,3,France,34705.14105,1.37,1.7117697,0.787016034,0.96,1.46,1.182986617,,38309.44274,3.923669204,-0.685881704,-0.087271396
5/1/2000,-0.192180051,-0.162524171,5/1/2000,2000,4,France,34705.14105,1.37,1.7117697,0.787016034,0.96,1.46,1.182986617,,38309.44274,3.923669204,-0.685881704,-0.087271396
6/1/2000,0.808974452,0.493533585,6/1/2000,2000,5,France,34705.14105,1.37,1.7117697,0.787016034,0.96,1.46,1.182986617,,38309.44274,3.923669204,-0.685881704,-0.087271396
7/1/2000,-1.597926691,-0.691101216,7/1/2000,2000,6,France,34705.14105,1.37,1.7117697,0.787016034,0.96,1.46,1.182986617,,38309.44274,3.923669204,-0.685881704,-0.087271396
8/1/2000,1.140236119,0.207623152,8/1/2000,2000,7,France,34705.14105,1.37,1.7117697,0.787016034,0.96,1.46,1.182986617,,38309.44274,3.923669204,-0.685881704,-0.087271396
9/1/2000,-0.745991939,-0.278744556,9/1/2000,2000,8,France,34705.14105,1.37,1.7117697,0.787016034,0.96,1.46,1.182986617,,38309.44274,3.923669204,-0.685881704,-0.087271396
10/1/2000,0.381393871,0.052320379,10/1/2000,2000,9,France,34705.14105,1.37,1.7117697,0.787016034,0.96,1.46,1.182986617,,38309.44274,3.923669204,-0.685881704,-0.087271396
11/1/2000,-0.049002068,0.097223005,11/1/2000,2000,10,France,34705.14105,1.37,1.7117697,0.787016034,0.96,1.46,1.182986617,,38309.44274,3.923669204,-0.685881704,-0.087271396
12/1/2000,-0.423264175,-0.133739596,12/1/2000,2000,11,France,34705.14105,1.37,1.7117697,0.787016034,0.96,1.46,1.182986617,,38309.44274,3.923669204,-0.685881704,-0.087271396
1/1/2001,1.583917837,0.392189021,1/1/2001,2001,12,France,35136.93967,,,,,,,,38786.0858,1.983721402,5.295726556,1.097997049
2/1/2001,-0.111406133,-0.014625487,2/1/2001,2001,13,France,35136.93967,,,,,,,,38786.0858,1.983721402,5.295726556,1.097997049
3/1/2001,-0.515122724,0.071068595,3/1/2001,2001,14,France,35136.93967,,,,,,,,38786.0858,1.983721402,5.295726556,1.097997049
4/1/2001,0.353398745,-0.003036306,4/1/2001,2001,15,France,35136.93967,,,,,,,,38786.0858,1.983721402,5.295726556,1.097997049
5/1/2001,0.935325591,0.402995613,5/1/2001,2001,16,France,35136.93967,,,,,,,,38786.0858,1.983721402,5.295726556,1.097997049
6/1/2001,0.071602101,0.00694422,6/1/2001,2001,17,France,35136.93967,,,,,,,,38786.0858,1.983721402,5.295726556,1.097997049
7/1/2001,0.423883302,0.202732864,7/1/2001,2001,18,France,35136.93967,,,,,,,,38786.0858,1.983721402,5.295726556,1.097997049
8/1/2001,-1.380627904,-0.401051064,8/1/2001,2001,19,France,35136.93967,,,,,,,,38786.0858,1.983721402,5.295726556,1.097997049
9/1/2001,-0.75656504,-0.2249983,9/1/2001,2001,20,France,35136.93967,,,,,,,,38786.0858,1.983721402,5.295726556,1.097997049
10/1/2001,0.159768391,0.017344463,10/1/2001,2001,21,France,35136.93967,,,,,,,,38786.0858,1.983721402,5.295726556,1.097997049
11/1/2001,0.070917236,-0.100639927,11/1/2001,2001,22,France,35136.93967,,,,,,,,38786.0858,1.983721402,5.295726556,1.097997049
12/1/2001,-1.712768333,-0.456694786,12/1/2001,2001,23,France,35136.93967,,,,,,,,38786.0858,1.983721402,5.295726556,1.097997049
1/1/2002,0.325486735,0.002164043,1/1/2002,2002,24,France,35278.43961,1.23,1.60240674,0.928578258,1.02,1.24,1.154342294,,38942.28122,1.135531488,-0.870290264,-0.135791044
2/1/2002,-0.564714282,-0.053814678,2/1/2002,2002,25,France,35278.43961,1.23,1.60240674,0.928578258,1.02,1.24,1.154342294,,38942.28122,1.135531488,-0.870290264,-0.135791044
3/1/2002,1.004364341,0.119927634,3/1/2002,2002,26,France,35278.43961,1.23,1.60240674,0.928578258,1.02,1.24,1.154342294,,38942.28122,1.135531488,-0.870290264,-0.135791044
4/1/2002,0.148704349,0.048688187,4/1/2002,2002,27,France,35278.43961,1.23,1.60240674,0.928578258,1.02,1.24,1.154342294,,38942.28122,1.135531488,-0.870290264,-0.135791044
5/1/2002,-0.279067987,-0.014997878,5/1/2002,2002,28,France,35278.43961,1.23,1.60240674,0.928578258,1.02,1.24,1.154342294,,38942.28122,1.135531488,-0.870290264,-0.135791044
6/1/2002,-0.651059866,-0.309969618,6/1/2002,2002,29,France,35278.43961,1.23,1.60240674,0.928578258,1.02,1.24,1.154342294,,38942.28122,1.135531488,-0.870290264,-0.135791044
7/1/2002,0.583952601,0.000824433,7/1/2002,2002,30,France,35278.43961,1.23,1.60240674,0.928578258,1.02,1.24,1.154342294,,38942.28122,1.135531488,-0.870290264,-0.135791044
8/1/2002,1.391830466,0.340320267,8/1/2002,2002,31,France,35278.43961,1.23,1.60240674,0.928578258,1.02,1.24,1.154342294,,38942.28122,1.135531488,-0.870290264,-0.135791044
9/1/2002,-0.15627044,-0.047840917,9/1/2002,2002,32,France,35278.43961,1.23,1.60240674,0.928578258,1.02,1.24,1.154342294,,38942.28122,1.135531488,-0.870290264,-0.135791044
10/1/2002,-0.412256689,-0.065564592,10/1/2002,2002,33,France,35278.43961,1.23,1.60240674,0.928578258,1.02,1.24,1.154342294,,38942.28122,1.135531488,-0.870290264,-0.135791044
11/1/2002,0.573012765,0.119164739,11/1/2002,2002,34,France,35278.43961,1.23,1.60240674,0.928578258,1.02,1.24,1.154342294,,38942.28122,1.135531488,-0.870290264,-0.135791044
12/1/2002,-2.186644908,-0.460158809,12/1/2002,2002,35,France,35278.43961,1.23,1.60240674,0.928578258,1.02,1.24,1.154342294,,38942.28122,1.135531488,-0.870290264,-0.135791044
1/1/2003,-1.892162934,-0.414814064,1/1/2003,2003,36,France,35317.62469,1.35,1.714666128,0.181763723,1.25,1.37,1.122662783,,38985.53586,0.823160778,-0.499358878,-0.01584599
2/1/2003,1.200974267,0.169836277,2/1/2003,2003,37,France,35317.62469,1.35,1.714666128,0.181763723,1.25,1.37,1.122662783,,38985.53586,0.823160778,-0.499358878,-0.01584599
3/1/2003,-0.102096703,-0.101333827,3/1/2003,2003,38,France,35317.62469,1.35,1.714666128,0.181763723,1.25,1.37,1.122662783,,38985.53586,0.823160778,-0.499358878,-0.01584599
4/1/2003,-0.035575424,0.08565911,4/1/2003,2003,39,France,35317.62469,1.35,1.714666128,0.181763723,1.25,1.37,1.122662783,,38985.53586,0.823160778,-0.499358878,-0.01584599
5/1/2003,-0.443393362,-0.242748357,5/1/2003,2003,40,France,35317.62469,1.35,1.714666128,0.181763723,1.25,1.37,1.122662783,,38985.53586,0.823160778,-0.499358878,-0.01584599
6/1/2003,1.511972634,0.419522704,6/1/2003,2003,41,France,35317.62469,1.35,1.714666128,0.181763723,1.25,1.37,1.122662783,,38985.53586,0.823160778,-0.499358878,-0.01584599
7/1/2003,0.418113227,0.080814601,7/1/2003,2003,42,France,35317.62469,1.35,1.714666128,0.181763723,1.25,1.37,1.122662783,,38985.53586,0.823160778,-0.499358878,-0.01584599
8/1/2003,-1.223313892,-0.152775107,8/1/2003,2003,43,France,35317.62469,1.35,1.714666128,0.181763723,1.25,1.37,1.122662783,,38985.53586,0.823160778,-0.499358878,-0.01584599
9/1/2003,0.620821326,0.347414153,9/1/2003,2003,44,France,35317.62469,1.35,1.714666128,0.181763723,1.25,1.37,1.122662783,,38985.53586,0.823160778,-0.499358878,-0.01584599
10/1/2003,-0.148235539,0.028171876,10/1/2003,2003,45,France,35317.62469,1.35,1.714666128,0.181763723,1.25,1.37,1.122662783,,38985.53586,0.823160778,-0.499358878,-0.01584599
11/1/2003,-1.648734016,-0.418099602,11/1/2003,2003,46,France,35317.62469,1.35,1.714666128,0.181763723,1.25,1.37,1.122662783,,38985.53586,0.823160778,-0.499358878,-0.01584599
12/1/2003,-0.473628351,0.004589121,12/1/2003,2003,47,France,35317.62469,1.35,1.714666128,0.181763723,1.25,1.37,1.122662783,,38985.53586,0.823160778,-0.499358878,-0.01584599
1/1/2004,0.907753446,0.339585832,1/1/2004,2004,48,France,36050.60109,1.33,1.776973248,0.345935553,1.23,1.44,1.45645833,,39794.63551,2.829752929,-0.321560693,-0.020289631
2/1/2004,-0.490339443,-0.189642219,2/1/2004,2004,49,France,36050.60109,1.33,1.776973248,0.345935553,1.23,1.44,1.45645833,,39794.63551,2.829752929,-0.321560693,-0.020289631
3/1/2004,0.399703921,-0.024185596,3/1/2004,2004,50,France,36050.60109,1.33,1.776973248,0.345935553,1.23,1.44,1.45645833,,39794.63551,2.829752929,-0.321560693,-0.020289631
4/1/2004,-0.452880548,-0.135142049,4/1/2004,2004,51,France,36050.60109,1.33,1.776973248,0.345935553,1.23,1.44,1.45645833,,39794.63551,2.829752929,-0.321560693,-0.020289631
5/1/2004,-0.250446257,0.163031423,5/1/2004,2004,52,France,36050.60109,1.33,1.776973248,0.345935553,1.23,1.44,1.45645833,,39794.63551,2.829752929,-0.321560693,-0.020289631
6/1/2004,0.086102656,-0.082556742,6/1/2004,2004,53,France,36050.60109,1.33,1.776973248,0.345935553,1.23,1.44,1.45645833,,39794.63551,2.829752929,-0.321560693,-0.020289631
7/1/2004,-0.824744088,-0.402760647,7/1/2004,2004,54,France,36050.60109,1.33,1.776973248,0.345935553,1.23,1.44,1.45645833,,39794.63551,2.829752929,-0.321560693,-0.020289631
8/1/2004,-0.078914664,-0.01176124,8/1/2004,2004,55,France,36050.60109,1.33,1.776973248,0.345935553,1.23,1.44,1.45645833,,39794.63551,2.829752929,-0.321560693,-0.020289631
9/1/2004,-0.708317068,-0.444979521,9/1/2004,2004,56,France,36050.60109,1.33,1.776973248,0.345935553,1.23,1.44,1.45645833,,39794.63551,2.829752929,-0.321560693,-0.020289631
10/1/2004,-0.372512093,-0.017145114,10/1/2004,2004,57,France,36050.60109,1.33,1.776973248,0.345935553,1.23,1.44,1.45645833,,39794.63551,2.829752929,-0.321560693,-0.020289631
11/1/2004,0.411437621,0.133608998,11/1/2004,2004,58,France,36050.60109,1.33,1.776973248,0.345935553,1.23,1.44,1.45645833,,39794.63551,2.829752929,-0.321560693,-0.020289631
12/1/2004,-0.192295343,-0.110144209,12/1/2004,2004,59,France,36050.60109,1.33,1.776973248,0.345935553,1.23,1.44,1.45645833,,39794.63551,2.829752929,-0.321560693,-0.020289631
1/1/2005,-0.528308824,-0.125631467,1/1/2005,2005,60,France,36374.97102,1.37,1.67152679,0.401587397,1.25,1.42,1.476771235,,40152.69287,1.66322,-0.322373624,-0.051567053
2/1/2005,-1.519713481,-0.448072341,2/1/2005,2005,61,France,36374.97102,1.37,1.67152679,0.401587397,1.25,1.42,1.476771235,,40152.69287,1.66322,-0.322373624,-0.051567053
3/1/2005,-0.497315889,-0.329010283,3/1/2005,2005,62,France,36374.97102,1.37,1.67152679,0.401587397,1.25,1.42,1.476771235,,40152.69287,1.66322,-0.322373624,-0.051567053
4/1/2005,0.865846345,0.529382603,4/1/2005,2005,63,France,36374.97102,1.37,1.67152679,0.401587397,1.25,1.42,1.476771235,,40152.69287,1.66322,-0.322373624,-0.051567053
5/1/2005,-0.338904311,-0.017467591,5/1/2005,2005,64,France,36374.97102,1.37,1.67152679,0.401587397,1.25,1.42,1.476771235,,40152.69287,1.66322,-0.322373624,-0.051567053
6/1/2005,0.427642,0.015726597,6/1/2005,2005,65,France,36374.97102,1.37,1.67152679,0.401587397,1.25,1.42,1.476771235,,40152.69287,1.66322,-0.322373624,-0.051567053
7/1/2005,-0.586128006,-0.113871443,7/1/2005,2005,66,France,36374.97102,1.37,1.67152679,0.401587397,1.25,1.42,1.476771235,,40152.69287,1.66322,-0.322373624,-0.051567053
8/1/2005,0.626092701,0.295225168,8/1/2005,2005,67,France,36374.97102,1.37,1.67152679,0.401587397,1.25,1.42,1.476771235,,40152.69287,1.66322,-0.322373624,-0.051567053
9/1/2005,0.362757956,0.011790281,9/1/2005,2005,68,France,36374.97102,1.37,1.67152679,0.401587397,1.25,1.42,1.476771235,,40152.69287,1.66322,-0.322373624,-0.051567053
10/1/2005,0.823345253,-0.031563517,10/1/2005,2005,69,France,36374.97102,1.37,1.67152679,0.401587397,1.25,1.42,1.476771235,,40152.69287,1.66322,-0.322373624,-0.051567053
11/1/2005,1.151365562,0.258807269,11/1/2005,2005,70,France,36374.97102,1.37,1.67152679,0.401587397,1.25,1.42,1.476771235,,40152.69287,1.66322,-0.322373624,-0.051567053
12/1/2005,-1.013673409,-0.449982568,12/1/2005,2005,71,France,36374.97102,1.37,1.67152679,0.401587397,1.25,1.42,1.476771235,,40152.69287,1.66322,-0.322373624,-0.051567053
1/1/2006,-0.691911142,-0.252785945,1/1/2006,2006,72,France,37006.99487,1.46,1.632802367,0.597088873,1.24,1.47,1.298722863,,40850.35554,2.449323601,-0.459163907,-0.054348738
